area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,data_type
US000,5,4241,16,0,2024,1,9775,114916,115085,114106,2624954699,1247862062,20578000,1760,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-47,-0.5,-2705,-2.3,-2601,-2.2,-2647,-2.3,-129517952,-4.7,-15270826,-1.2,-571733,-2.7,-46,-2.5,Information Technology
US000,5,42411,17,0,2024,1,1333,11498,11402,11221,381876948,147709650,2469190,2583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-28,-2.1,-363,-3.1,-527,-4.4,-540,-4.6,-27622195,-6.7,3720140,2.6,21806,0.9,-75,-2.8,Information Technology
US000,5,424110,18,0,2024,1,1333,11498,11402,11221,381876948,147709650,2469190,2583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-28,-2.1,-363,-3.1,-527,-4.4,-540,-4.6,-27622195,-6.7,3720140,2.6,21806,0.9,-75,-2.8,Information Technology
US000,5,42412,17,0,2024,1,3380,39471,39593,39068,631876993,347015927,5933469,1234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-37,-1.1,-951,-2.4,-899,-2.2,-890,-2.2,-52837815,-7.7,-3211663,-0.9,-405302,-6.4,-73,-5.6,Information Technology
US000,5,424120,18,0,2024,1,3380,39471,39593,39068,631876993,347015927,5933469,1234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-37,-1.1,-951,-2.4,-899,-2.2,-890,-2.2,-52837815,-7.7,-3211663,-0.9,-405302,-6.4,-73,-5.6,Information Technology
US000,5,42413,17,0,2024,1,5062,63947,64090,63817,1611200758,753136485,12175341,1938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,0.4,-1391,-2.1,-1175,-1.8,-1217,-1.9,-49057942,-3.0,-15779303,-2.1,-188237,-1.5,-20,-1.0,Information Technology
US000,5,424130,18,0,2024,1,5062,63947,64090,63817,1611200758,753136485,12175341,1938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,0.4,-1391,-2.1,-1175,-1.8,-1217,-1.9,-49057942,-3.0,-15779303,-2.1,-188237,-1.5,-20,-1.0,Information Technology
US000,5,4242,16,0,2024,1,23386,258114,258435,259663,13337503817,3594431559,61778016,3965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194,0.8,2325,0.9,1904,0.7,1266,0.5,756146604,6.0,177766347,5.2,4959165,8.7,198,5.3,Information Technology
US000,5,42421,17,0,2024,1,23386,258114,258435,259663,13337503817,3594431559,61778016,3965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194,0.8,2325,0.9,1904,0.7,1266,0.5,756146604,6.0,177766347,5.2,4959165,8.7,198,5.3,Information Technology
US000,5,424210,18,0,2024,1,23386,258114,258435,259663,13337503817,3594431559,61778016,3965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194,0.8,2325,0.9,1904,0.7,1266,0.5,756146604,6.0,177766347,5.2,4959165,8.7,198,5.3,Information Technology
US000,5,4243,16,0,2024,1,16901,142244,141109,140296,3047712036,1453850244,31484476,1660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,259,1.6,-2875,-2.0,-3514,-2.4,-4444,-3.1,-34339756,-1.1,-19222079,-1.3,714096,2.3,23,1.4,Information Technology
US000,5,42431,17,0,2024,1,3859,22161,22232,22044,398625361,224286283,4011448,1385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,0.9,-402,-1.8,-268,-1.2,-469,-2.1,3501906,0.9,-331501,-0.1,-53754,-1.3,36,2.7,Information Technology
US000,5,424310,18,0,2024,1,3859,22161,22232,22044,398625361,224286283,4011448,1385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35,0.9,-402,-1.8,-268,-1.2,-469,-2.1,3501906,0.9,-331501,-0.1,-53754,-1.3,36,2.7,Information Technology
US000,5,42434,17,0,2024,1,1950,23280,22998,22881,582267734,264179745,5100264,1943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.1,-609,-2.5,-866,-3.6,-936,-3.9,-47808612,-7.6,-1912724,-0.7,316301,6.6,-89,-4.4,Information Technology
US000,5,424340,18,0,2024,1,1950,23280,22998,22881,582267734,264179745,5100264,1943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-0.1,-609,-2.5,-866,-3.6,-936,-3.9,-47808612,-7.6,-1912724,-0.7,316301,6.6,-89,-4.4,Information Technology
US000,5,42435,17,0,2024,1,11092,96803,95879,95371,2066818941,965384216,22372764,1656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,2.1,-1864,-1.9,-2380,-2.4,-3039,-3.1,9966950,0.5,-16977854,-1.7,451549,2.1,49,3.0,Information Technology
US000,5,424350,18,0,2024,1,11092,96803,95879,95371,2066818941,965384216,22372764,1656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,2.1,-1864,-1.9,-2380,-2.4,-3039,-3.1,9966950,0.5,-16977854,-1.7,451549,2.1,49,3.0,Information Technology
US000,5,4244,16,0,2024,1,50174,813942,815840,818649,16584582310,8837385769,139619126,1563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1781,3.7,12278,1.5,11492,1.4,12079,1.5,864006920,5.5,345698906,4.1,3802826,2.8,59,3.9,Information Technology
US000,5,42441,17,0,2024,1,8933,257205,257893,258487,5189310395,2903418326,42458916,1548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,707,8.6,-127,0.0,716,0.3,864,0.3,231208633,4.7,72465643,2.6,69789,0.2,66,4.5,Information Technology
US000,5,424410,18,0,2024,1,8933,257205,257893,258487,5189310395,2903418326,42458916,1548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,707,8.6,-127,0.0,716,0.3,864,0.3,231208633,4.7,72465643,2.6,69789,0.2,66,4.5,Information Technology
US000,5,42442,17,0,2024,1,2813,34560,34652,34672,792131382,370960975,6082995,1760,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,2.3,405,1.2,387,1.1,546,1.6,63381173,8.7,15727561,4.4,294251,5.1,120,7.3,Information Technology
US000,5,424420,18,0,2024,1,2813,34560,34652,34672,792131382,370960975,6082995,1760,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,2.3,405,1.2,387,1.1,546,1.6,63381173,8.7,15727561,4.4,294251,5.1,120,7.3,Information Technology
US000,5,42443,17,0,2024,1,2640,33946,33820,34005,724945347,385961490,6686572,1644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16,-0.6,1081,3.3,814,2.5,810,2.4,59802465,9.0,16450743,4.5,809092,13.8,95,6.1,Information Technology
US000,5,424430,18,0,2024,1,2640,33946,33820,34005,724945347,385961490,6686572,1644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16,-0.6,1081,3.3,814,2.5,810,2.4,59802465,9.0,16450743,4.5,809092,13.8,95,6.1,Information Technology
US000,5,42444,17,0,2024,1,753,11786,11839,11927,225392059,124741993,2060375,1463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,2.0,354,3.1,418,3.7,487,4.3,19319961,9.4,8121308,7.0,179343,9.5,76,5.5,Information Technology
US000,5,424440,18,0,2024,1,753,11786,11839,11927,225392059,124741993,2060375,1463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,2.0,354,3.1,418,3.7,487,4.3,19319961,9.4,8121308,7.0,179343,9.5,76,5.5,Information Technology
US000,5,42445,17,0,2024,1,3923,63532,63526,63629,1331470099,703213959,10384639,1611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42,1.1,2440,4.0,2215,3.6,1951,3.2,23931175,1.8,38622400,5.8,792058,8.3,-28,-1.7,Information Technology
US000,5,424450,18,0,2024,1,3923,63532,63526,63629,1331470099,703213959,10384639,1611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42,1.1,2440,4.0,2215,3.6,1951,3.2,23931175,1.8,38622400,5.8,792058,8.3,-28,-1.7,Information Technology
US000,5,42446,17,0,2024,1,2789,26997,27350,27305,464305652,271344240,4655895,1312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,-0.1,187,0.7,347,1.3,210,0.8,10748504,2.4,7618261,2.9,103663,2.3,18,1.4,Information Technology
US000,5,424460,18,0,2024,1,2789,26997,27350,27305,464305652,271344240,4655895,1312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,-0.1,187,0.7,347,1.3,210,0.8,10748504,2.4,7618261,2.9,103663,2.3,18,1.4,Information Technology
US000,5,42447,17,0,2024,1,3169,47764,47961,48045,913380010,498635684,7901627,1466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89,2.9,883,1.9,922,2.0,899,1.9,36163475,4.1,21982127,4.6,191845,2.5,31,2.2,Information Technology
US000,5,424470,18,0,2024,1,3169,47764,47961,48045,913380010,498635684,7901627,1466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89,2.9,883,1.9,922,2.0,899,1.9,36163475,4.1,21982127,4.6,191845,2.5,31,2.2,Information Technology
US000,5,42448,17,0,2024,1,5429,95929,95823,96331,1612413835,912876566,16112386,1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,4.4,2676,2.9,2015,2.1,2252,2.4,72131364,4.7,42869503,4.9,719995,4.7,28,2.2,Information Technology
US000,5,424480,18,0,2024,1,5429,95929,95823,96331,1612413835,912876566,16112386,1292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,4.4,2676,2.9,2015,2.1,2252,2.4,72131364,4.7,42869503,4.9,719995,4.7,28,2.2,Information Technology
US000,5,42449,17,0,2024,1,19725,242223,242976,244248,5331233531,2666232536,43275721,1687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,658,3.5,4379,1.8,3658,1.5,4060,1.7,347320170,7.0,121841360,4.8,642790,1.5,84,5.2,Information Technology
US000,5,424490,18,0,2024,1,19725,242223,242976,244248,5331233531,2666232536,43275721,1687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,658,3.5,4379,1.8,3658,1.5,4060,1.7,347320170,7.0,121841360,4.8,642790,1.5,84,5.2,Information Technology
US000,5,4245,16,0,2024,1,7253,70457,71121,71400,1117872684,730386510,8594848,1211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,134,1.9,1412,2.0,2408,3.5,2600,3.8,72581788,6.9,52599997,7.8,1018156,13.4,43,3.7,Information Technology
US000,5,42451,17,0,2024,1,3998,38730,38721,39097,749645167,490329177,4775844,1484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29,0.7,567,1.5,749,2.0,909,2.4,46974998,6.7,30884681,6.7,302434,6.8,66,4.7,Information Technology
US000,5,424510,18,0,2024,1,3998,38730,38721,39097,749645167,490329177,4775844,1484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29,0.7,567,1.5,749,2.0,909,2.4,46974998,6.7,30884681,6.7,302434,6.8,66,4.7,Information Technology
US000,5,42452,17,0,2024,1,1260,15490,16085,15974,116335047,88899978,610232,565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-24,-1.9,-890,-5.4,-83,-0.5,-54,-0.3,832418,0.7,1488895,1.7,-28622,-4.5,16,2.9,Information Technology
US000,5,424520,18,0,2024,1,1260,15490,16085,15974,116335047,88899978,610232,565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-24,-1.9,-890,-5.4,-83,-0.5,-54,-0.3,832418,0.7,1488895,1.7,-28622,-4.5,16,2.9,Information Technology
US000,5,42459,17,0,2024,1,1995,16237,16315,16329,251892470,151157355,3208772,1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129,6.9,1735,12.0,1742,12.0,1745,12.0,24774372,10.9,20226421,15.4,744344,30.2,-11,-0.9,Information Technology
US000,5,424590,18,0,2024,1,1995,16237,16315,16329,251892470,151157355,3208772,1189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129,6.9,1735,12.0,1742,12.0,1745,12.0,24774372,10.9,20226421,15.4,744344,30.2,-11,-0.9,Information Technology
US000,5,4246,16,0,2024,1,18886,151177,151343,151178,4559845327,1841696901,27948403,2319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,239,1.3,2583,1.7,2461,1.7,2171,1.5,152728285,3.5,40319699,2.2,78255,0.3,41,1.8,Information Technology
US000,5,42461,17,0,2024,1,4518,30768,30843,31013,935090215,356875335,6177355,2330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0.5,1372,4.7,1362,4.6,1610,5.5,89694158,10.6,9380159,2.7,459481,8.0,120,5.4,Information Technology
US000,5,424610,18,0,2024,1,4518,30768,30843,31013,935090215,356875335,6177355,2330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0.5,1372,4.7,1362,4.6,1610,5.5,89694158,10.6,9380159,2.7,459481,8.0,120,5.4,Information Technology
US000,5,42469,17,0,2024,1,14368,120409,120500,120165,3624755112,1484821566,21771048,2317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,215,1.5,1211,1.0,1099,0.9,561,0.5,63034127,1.8,30939540,2.1,-381226,-1.7,22,1.0,Information Technology
US000,5,424690,18,0,2024,1,14368,120409,120500,120165,3624755112,1484821566,21771048,2317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,215,1.5,1211,1.0,1099,0.9,561,0.5,63034127,1.8,30939540,2.1,-381226,-1.7,22,1.0,Information Technology
US000,5,4247,16,0,2024,1,8580,101092,101067,101309,3682754539,1165421236,16572809,2801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127,1.5,-205,-0.2,-532,-0.5,-542,-0.5,8898107,0.2,14022420,1.2,-1301948,-7.3,19,0.7,Information Technology
US000,5,42471,17,0,2024,1,2745,34393,34330,34293,969941690,399306232,5087233,2173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.5,-54,-0.2,-144,-0.4,-292,-0.8,-4668001,-0.5,-3858323,-1.0,-190517,-3.6,0,0.0,Information Technology
US000,5,424710,18,0,2024,1,2745,34393,34330,34293,969941690,399306232,5087233,2173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0.5,-54,-0.2,-144,-0.4,-292,-0.8,-4668001,-0.5,-3858323,-1.0,-190517,-3.6,0,0.0,Information Technology
US000,5,42472,17,0,2024,1,5835,66699,66737,67016,2712812849,766115004,11485576,3123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112,2.0,-151,-0.2,-388,-0.6,-250,-0.4,13566108,0.5,17880743,2.4,-1111431,-8.8,28,0.9,Information Technology
US000,5,424720,18,0,2024,1,5835,66699,66737,67016,2712812849,766115004,11485576,3123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112,2.0,-151,-0.2,-388,-0.6,-250,-0.4,13566108,0.5,17880743,2.4,-1111431,-8.8,28,0.9,Information Technology
US000,5,4248,16,0,2024,1,9645,213465,213574,213618,4755209608,2357150356,30424761,1713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299,3.2,1290,0.6,1316,0.6,893,0.4,192261092,4.2,55057330,2.4,696396,2.3,60,3.6,Information Technology
US000,5,42481,17,0,2024,1,3037,114836,114575,114906,2058781955,1192278386,14312844,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0.1,-341,-0.3,-308,-0.3,-346,-0.3,97471527,5.0,15088542,1.3,44323,0.3,69,5.3,Information Technology
US000,5,424810,18,0,2024,1,3037,114836,114575,114906,2058781955,1192278386,14312844,1380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0.1,-341,-0.3,-308,-0.3,-346,-0.3,97471527,5.0,15088542,1.3,44323,0.3,69,5.3,Information Technology
US000,5,42482,17,0,2024,1,6608,98629,98999,98712,2696427653,1164871970,16111917,2100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,295,4.7,1631,1.7,1624,1.7,1239,1.3,94789565,3.6,39968788,3.6,652073,4.2,43,2.1,Information Technology
US000,5,424820,18,0,2024,1,6608,98629,98999,98712,2696427653,1164871970,16111917,2100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,295,4.7,1631,1.7,1624,1.7,1239,1.3,94789565,3.6,39968788,3.6,652073,4.2,43,2.1,Information Technology
US000,5,4249,16,0,2024,1,39426,318379,320825,325690,6167082181,3342474597,52050063,1475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,885,2.3,7,0.0,181,0.1,1125,0.3,62231122,1.0,93007998,2.9,938993,1.8,13,0.9,Information Technology
US000,5,42491,17,0,2024,1,13177,116382,117086,120303,2487729537,1391713684,17799396,1623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,233,1.8,734,0.6,838,0.7,1865,1.6,-86394439,-3.4,50498674,3.8,122507,0.7,-73,-4.3,Information Technology
US000,5,424910,18,0,2024,1,13177,116382,117086,120303,2487729537,1391713684,17799396,1623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,233,1.8,734,0.6,838,0.7,1865,1.6,-86394439,-3.4,50498674,3.8,122507,0.7,-73,-4.3,Information Technology
US000,5,42492,17,0,2024,1,1961,27202,27131,27131,520148319,270686220,5154587,1473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-30,-1.5,-201,-0.7,-752,-2.7,-787,-2.8,33445936,6.9,-6011462,-2.2,-541731,-9.5,123,9.1,Information Technology
US000,5,424920,18,0,2024,1,1961,27202,27131,27131,520148319,270686220,5154587,1473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-30,-1.5,-201,-0.7,-752,-2.7,-787,-2.8,33445936,6.9,-6011462,-2.2,-541731,-9.5,123,9.1,Information Technology
US000,5,42493,17,0,2024,1,3872,44703,46364,47812,578010510,376987645,6765160,960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112,3.0,-80,-0.2,419,0.9,512,1.1,17436229,3.1,8345281,2.3,450386,7.1,23,2.5,Information Technology
US000,5,424930,18,0,2024,1,3872,44703,46364,47812,578010510,376987645,6765160,960,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112,3.0,-80,-0.2,419,0.9,512,1.1,17436229,3.1,8345281,2.3,450386,7.1,23,2.5,Information Technology
US000,5,42494,17,0,2024,1,2367,24269,24399,24455,453542839,242536916,3512976,1431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126,5.6,-769,-3.1,-698,-2.8,-548,-2.2,8973499,2.0,7810724,3.3,146163,4.3,66,4.8,Information Technology
US000,5,424940,18,0,2024,1,2367,24269,24399,24455,453542839,242536916,3512976,1431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126,5.6,-769,-3.1,-698,-2.8,-548,-2.2,8973499,2.0,7810724,3.3,146163,4.3,66,4.8,Information Technology
US000,5,42495,17,0,2024,1,2856,24238,24328,24424,551208300,277262662,3803791,1743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.7,1158,5.0,1312,5.7,1335,5.8,64295340,13.2,26538128,10.6,200269,5.6,119,7.3,Information Technology
US000,5,424950,18,0,2024,1,2856,24238,24328,24424,551208300,277262662,3803791,1743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.7,1158,5.0,1312,5.7,1335,5.8,64295340,13.2,26538128,10.6,200269,5.6,119,7.3,Information Technology
US000,5,42499,17,0,2024,1,15193,81585,81517,81565,1576442676,783287470,15014153,1487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423,2.9,-835,-1.0,-938,-1.1,-1252,-1.5,24474557,1.6,5826653,0.7,561399,3.9,41,2.8,Information Technology
US000,5,424990,18,0,2024,1,15193,81585,81517,81565,1576442676,783287470,15014153,1487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423,2.9,-835,-1.0,-938,-1.1,-1252,-1.5,24474557,1.6,5826653,0.7,561399,3.9,41,2.8,Information Technology
US000,5,425,15,0,2024,1,119552,489257,489787,488778,16960305761,5878185563,96780868,2666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4091,-3.3,-18611,-3.7,-18571,-3.7,-18498,-3.6,-228181282,-1.3,-76593437,-1.3,-4775,0.0,62,2.4,Information Technology
US000,5,4251,16,0,2024,1,119552,489257,489787,488778,16960305761,5878185563,96780868,2666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4091,-3.3,-18611,-3.7,-18571,-3.7,-18498,-3.6,-228181282,-1.3,-76593437,-1.3,-4775,0.0,62,2.4,Information Technology
US000,5,42512,17,0,2024,1,119552,489257,489787,488778,16960305761,5878185563,96780868,2666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4091,-3.3,-18611,-3.7,-18571,-3.7,-18498,-3.6,-228181282,-1.3,-76593437,-1.3,-4775,0.0,62,2.4,Information Technology
US000,5,425120,18,0,2024,1,119552,489257,489787,488778,16960305761,5878185563,96780868,2666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4091,-3.3,-18611,-3.7,-18571,-3.7,-18498,-3.6,-228181282,-1.3,-76593437,-1.3,-4775,0.0,62,2.4,Information Technology
US000,5,44-45,14,0,2024,1,1081728,15430536,15295000,15316824,162553781403,108444153519,1417182997,815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13867,1.3,-33979,-0.2,-45156,-0.3,-33706,-0.2,1406535812,0.9,1680413816,1.6,20079835,1.4,9,1.1,Information Technology
US000,5,441,15,0,2024,1,124837,2027491,2036538,2035970,33898873755,19546848288,272448661,1282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1353,1.1,24670,1.2,27148,1.4,23443,1.2,13623233,0.0,511158051,2.7,2971129,1.1,-16,-1.2,Information Technology
US000,5,4411,16,0,2024,1,48128,1277206,1281849,1278173,24804775528,13243659807,191636470,1492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103,0.2,18693,1.5,18979,1.5,17538,1.4,-76269537,-0.3,402987846,3.1,3186877,1.7,-26,-1.7,Information Technology
US000,5,44111,17,0,2024,1,21351,1110845,1114355,1111633,22252426339,11677953667,167112018,1539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,265,1.3,26472,2.4,25066,2.3,23437,2.2,-143525250,-0.6,432585880,3.8,3628770,2.2,-45,-2.8,Information Technology
US000,5,441110,18,0,2024,1,21351,1110845,1114355,1111633,22252426339,11677953667,167112018,1539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,265,1.3,26472,2.4,25066,2.3,23437,2.2,-143525250,-0.6,432585880,3.8,3628770,2.2,-45,-2.8,Information Technology
US000,5,44112,17,0,2024,1,26777,166361,167494,166540,2552349189,1565706140,24524452,1177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-162,-0.6,-7779,-4.5,-6087,-3.5,-5899,-3.4,67255713,2.7,-29598034,-1.9,-441893,-1.8,74,6.7,Information Technology
US000,5,441120,18,0,2024,1,26777,166361,167494,166540,2552349189,1565706140,24524452,1177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-162,-0.6,-7779,-4.5,-6087,-3.5,-5899,-3.4,67255713,2.7,-29598034,-1.9,-441893,-1.8,74,6.7,Information Technology
US000,5,4412,16,0,2024,1,15587,165912,166736,168603,2485846325,1617441338,26637752,1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,293,1.9,-5528,-3.2,-5989,-3.5,-5688,-3.3,-91764239,-3.6,-31387901,-1.9,-168294,-0.6,-3,-0.3,Information Technology
US000,5,44121,17,0,2024,1,3178,51424,51878,52139,818724761,530646860,9590037,1215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,4.0,-3555,-6.5,-3263,-5.9,-3184,-5.8,-64209013,-7.3,-31163275,-5.5,125008,1.3,-17,-1.4,Information Technology
US000,5,441210,18,0,2024,1,3178,51424,51878,52139,818724761,530646860,9590037,1215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,4.0,-3555,-6.5,-3263,-5.9,-3184,-5.8,-64209013,-7.3,-31163275,-5.5,125008,1.3,-17,-1.4,Information Technology
US000,5,44122,17,0,2024,1,12409,114488,114858,116464,1667121564,1086794478,17047715,1113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,171,1.4,-1973,-1.7,-2726,-2.3,-2504,-2.1,-27555226,-1.6,-224626,0.0,-293302,-1.7,5,0.5,Information Technology
US000,5,441222,18,0,2024,1,4606,36662,36972,37706,560678416,350948818,5896005,1162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56,1.2,-229,-0.6,-426,-1.1,-355,-0.9,3015447,0.5,9609841,2.8,-84962,-1.4,17,1.5,Information Technology
US000,5,441227,18,0,2024,1,7803,77826,77886,78758,1106443148,735845660,11151710,1089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,1.5,-1744,-2.2,-2300,-2.9,-2149,-2.7,-30570673,-2.7,-9834467,-1.3,-208340,-1.8,-1,-0.1,Information Technology
US000,5,4413,16,0,2024,1,61122,584373,587953,589194,6608251902,4685747143,54174439,866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,957,1.6,11505,2.0,14158,2.5,11593,2.0,181657009,2.8,139558106,3.1,-47454,-0.1,6,0.7,Information Technology
US000,5,44133,17,0,2024,1,40233,392882,396194,398480,4047368161,2931397588,32985228,786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,660,1.7,7958,2.1,10203,2.6,8444,2.2,79486648,2.0,85780181,3.0,-1109072,-3.3,-3,-0.4,Information Technology
US000,5,441330,18,0,2024,1,40233,392882,396194,398480,4047368161,2931397588,32985228,786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,660,1.7,7958,2.1,10203,2.6,8444,2.2,79486648,2.0,85780181,3.0,-1109072,-3.3,-3,-0.4,Information Technology
US000,5,44134,17,0,2024,1,20889,191491,191759,190714,2560883741,1754349555,21189211,1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297,1.4,3547,1.9,3955,2.1,3149,1.7,102170361,4.2,53777925,3.2,1061618,5.3,23,2.3,Information Technology
US000,5,441340,18,0,2024,1,20889,191491,191759,190714,2560883741,1754349555,21189211,1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297,1.4,3547,1.9,3955,2.1,3149,1.7,102170361,4.2,53777925,3.2,1061618,5.3,23,2.3,Information Technology
US000,5,444,15,0,2024,1,73484,1344924,1348695,1381667,15384567907,10426307502,132993518,871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1078,1.5,-31217,-2.3,-29229,-2.1,-25167,-1.8,-3286551,0.0,68386989,0.7,2998406,2.3,18,2.1,Information Technology
